,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2322,Royal Blood,Figure It Out,0.701,0.844,4.0,-6.629,1.0,0.133,0.152,0.626,0.194,0.198,120.04,257022.0,4.0
2323,Royal Blood,You Can Be So Cruel,0.253,0.965,5.0,-5.482,1.0,0.0806,0.000163,0.00635,0.152,0.309,139.566,286373.0,4.0
2324,Sir Sly,Welcomes The Pressure,0.76,0.669,8.0,-4.785,1.0,0.0587,0.155,0.000867,0.0935,0.867,129.45,220701.0,4.0
2325,The White Stripes,Seven Nation Army - The Glitch Mob Remix,0.697,0.667,9.0,-6.354,1.0,0.0395,0.0038,2.08e-06,0.236,0.698,136.051,187059.0,3.0
2326,Sunny Day Real Estate,Seven - Remastered,0.52,0.463,10.0,-10.429,1.0,0.0958,0.609,0.0014,0.426,0.469,159.931,257520.0,4.0
2327,Spoon,No Bullets Spent,0.414,0.37,4.0,-15.748,0.0,0.0573,0.696,0.000129,0.211,0.33,76.846,318846.0,4.0
2328,Swimm,Man's Man,0.699,0.578,6.0,-9.612,1.0,0.0677,0.667,0.000827,0.612,0.822,141.122,250160.0,4.0
2329,St. Vincent,The Melting Of The Sun,0.689,0.594,9.0,-11.273,1.0,0.0392,0.0141,0.00151,0.123,0.705,130.146,264467.0,4.0
2330,Pink Floyd,The Trial,0.457,0.268,0.0,-14.371,0.0,0.0319,0.674,5.77e-06,0.11,0.348,117.141,154667.0,4.0
2331,"Earth, Wind & Fire",Got to Get You Into My Life,0.627,0.495,2.0,-8.934,1.0,0.0287,0.0681,0.104,0.124,0.452,134.01,285833.0,4.0
2332,Queen,A Kind Of Magic,0.708,0.505,3.0,-6.929,0.0,0.0341,0.11,9.64e-06,0.112,0.591,77.516,215227.0,4.0
2333,Big Star,Thirteen,0.634,0.863,3.0,-3.459,0.0,0.0315,0.101,0.0,0.316,0.869,118.029,191918.0,4.0
2334,The 1975,The Birthday Party,0.561,0.732,6.0,-6.379,1.0,0.0683,0.158,3.11e-06,0.095,0.777,171.899,240920.0,4.0
2335,Mute Choir,Basement,0.369,0.845,0.0,-3.449,0.0,0.0611,0.0493,0.0,0.416,0.782,78.532,174068.0,4.0
2336,Lucia & The Best Boys,Perfectly Untrue,0.873,0.476,6.0,-7.467,0.0,0.182,0.479,0.0764,0.109,0.686,100.009,183788.0,4.0
2337,Sub-Radio,Clark Kent,0.506,0.607,11.0,-7.001,0.0,0.0336,0.0001,3.31e-05,0.266,0.591,132.959,209013.0,4.0
2338,All Time Low,Monsters (feat. blackbear),0.624,0.876,4.0,-2.478,0.0,0.089,0.142,1.14e-06,0.842,0.632,149.979,170212.0,4.0
2339,The Natural Synthetic,Sacrifices,0.688,0.648,11.0,-7.418,1.0,0.0936,0.00461,0.164,0.156,0.842,101.991,166760.0,4.0
2340,Peking Duk,Nothing to Love About Love,0.178,0.461,11.0,-7.479,1.0,0.0312,0.837,0.0187,0.133,0.135,180.28,234969.0,3.0
2341,JAWNY,Super Bad Mantra,0.295,0.924,5.0,-3.407,1.0,0.0678,4.02e-05,0.00462,0.377,0.219,171.941,239387.0,4.0
2342,Mansionair,Guillotine,0.625,0.776,4.0,-3.799,1.0,0.065,0.00772,2.95e-05,0.331,0.686,130.027,150924.0,4.0
2343,Dreamgirl,Teenage Blue,0.219,0.952,2.0,-3.621,1.0,0.176,5.1e-05,0.0989,0.157,0.172,112.886,176307.0,1.0
2344,Bring Me The Horizon,Happy Song,0.264,0.78,0.0,-2.741,1.0,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467.0,4.0
2345,Makeout,Crazy,0.562,0.865,7.0,-6.476,0.0,0.0922,2.06e-05,0.591,0.219,0.35,124.047,205973.0,4.0
2346,Wolfmother,Woman,0.464,0.795,1.0,-9.267,1.0,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267.0,4.0
2347,Wolfmother,Joker And The Thief,0.674,0.831,2.0,-6.654,0.0,0.065,0.0315,0.0,0.183,0.415,148.02,135962.0,4.0
2348,Spiderbait,Black Betty - Edit,0.813,0.774,9.0,-3.923,0.0,0.0341,0.012,4.53e-06,0.0616,0.909,105.997,180667.0,4.0
2349,The Rolling Stones,"Paint It, Black",0.614,0.91,11.0,-3.175,0.0,0.0444,0.00956,0.000301,0.343,0.407,128.973,232907.0,3.0
2350,NEFFEX,Are You Ok?,0.6,0.757,1.0,-5.055,0.0,0.036,0.072,0.00169,0.561,0.66,122.045,196187.0,4.0
2351,DREAMERS,Palm Reader,0.492,0.911,1.0,-3.891,0.0,0.113,0.015,0.0,0.345,0.429,168.024,189543.0,4.0
2352,Modest Mouse,We Are Between,0.619,0.874,4.0,-3.619,0.0,0.0702,0.0781,0.0,0.289,0.647,80.009,154809.0,4.0
2353,Argonaut & Wasp,(We're) Alive,0.875,0.649,6.0,-5.754,1.0,0.0433,0.429,0.00237,0.0704,0.833,140.031,194693.0,4.0
2354,All Time Low,Once In A Lifetime,0.356,0.26,4.0,-10.577,0.0,0.0314,0.913,2.1e-06,0.105,0.49,144.184,179107.0,4.0
2355,FITZ,Spaceman,0.566,0.664,8.0,-9.081,1.0,0.0281,0.0928,0.305,0.0903,0.764,91.117,298760.0,4.0
2356,Dayglow,Close To You,0.682,0.683,8.0,-6.444,0.0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000.0,4.0
2357,The Beatles,The Fool On The Hill - Remastered 2009,0.337,0.785,11.0,-6.394,0.0,0.176,0.00391,0.0181,0.297,0.302,98.007,323621.0,4.0
2358,Kurt Vile,Pretty Pimpin,0.516,0.763,9.0,-9.258,0.0,0.0401,0.152,0.293,0.114,0.256,159.989,249750.0,4.0
2359,Wallows,Are You Bored Yet? (feat. Clairo),0.45,0.794,4.0,-5.015,1.0,0.0538,0.388,0.0,0.303,0.362,143.861,251906.0,4.0
2360,Your Neighbors,Smacked,0.718,0.549,5.0,-6.996,0.0,0.0375,0.133,0.00124,0.58,0.396,130.006,208662.0,4.0
2361,From Indian Lakes,ULS - Psychic Babble Remix,0.438,0.58,10.0,-5.584,0.0,0.0543,0.00426,0.00852,0.516,0.568,173.969,222000.0,4.0
2362,Briston Maroney,Freakin' Out On the Interstate,0.695,0.788,11.0,-5.946,1.0,0.0314,0.00284,1.87e-06,0.13,0.896,125.063,181200.0,4.0
2363,Wolf Saga,Get Back,0.667,0.498,1.0,-11.027,1.0,0.0364,0.00772,0.0,0.0481,0.774,85.843,146387.0,4.0
2364,flor,lmho,0.521,0.524,0.0,-6.136,1.0,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,149240.0,4.0
2365,Swimming With Bears,Keep Smiling,0.257,0.412,1.0,-11.788,1.0,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,228133.0,4.0
2366,The Beatles,I'm Looking Through You - Remastered,0.396,0.338,0.0,-10.872,1.0,0.0304,0.198,2.62e-06,0.138,0.377,133.522,182293.0,4.0
2367,The Beatles,Got To Get You Into My Life - Remastered,0.688,0.435,9.0,-11.359,1.0,0.0323,0.449,0.0,0.113,0.435,103.239,146333.0,4.0
2368,The Beatles,Across The Universe - Remastered,0.371,0.724,2.0,-9.792,1.0,0.0562,0.554,0.0,0.299,0.916,170.377,148253.0,4.0
2369,The Beatles,Something - Remastered,0.425,0.369,4.0,-11.876,1.0,0.0379,0.183,0.00126,0.112,0.65,176.625,124693.0,3.0
2370,The Beatles,In My Life - Remastered,0.537,0.315,5.0,-13.79,1.0,0.0271,0.588,2.29e-05,0.206,0.575,86.813,190320.0,4.0
2371,The Beatles,Don't Bother Me - Remastered,0.535,0.424,9.0,-7.491,1.0,0.0314,0.626,0.0,0.191,0.539,97.506,127733.0,4.0
2372,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered,0.723,0.49,9.0,-14.745,0.0,0.0296,0.111,0.0946,0.0923,0.795,129.012,252773.0,4.0
2373,Tom Petty,Wildflowers,0.942,0.641,7.0,-10.15,1.0,0.0333,0.331,0.179,0.028,0.966,114.443,296147.0,4.0
2374,The Zombies,This Will Be Our Year,0.642,0.628,7.0,-12.849,1.0,0.0358,0.334,8.29e-06,0.614,0.893,103.317,201867.0,4.0
2375,Fleetwood Mac,Rhiannon,0.556,0.92,8.0,-4.606,1.0,0.0367,0.00271,0.00021,0.117,0.771,121.138,159227.0,4.0
2376,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,0.809,0.575,0.0,-12.176,1.0,0.0298,0.156,1.65e-06,0.0799,0.85,109.447,300209.0,4.0
2377,Grateful Dead,Friend of the Devil,0.565,0.905,5.0,-3.575,0.0,0.057,0.00101,0.0,0.325,0.684,126.011,213853.0,4.0
2378,Weezer,Buddy Holly,0.558,0.822,2.0,-6.12,1.0,0.0577,0.0016,2.11e-05,0.0894,0.513,140.98,241297.0,4.0
2379,Grateful Dead,Shakedown Street - 2013 Remaster,0.578,0.793,10.0,-5.002,0.0,0.0453,0.0166,0.0,0.304,0.638,137.915,206080.0,4.0
2380,The Struts,Put Your Money On Me,0.472,0.292,10.0,-11.591,1.0,0.0321,0.872,0.0007,0.128,0.824,177.624,148573.0,4.0
2381,Sum 41,"Catching Fire (feat. nothing,nowhere.)",0.731,0.59,2.0,-7.191,1.0,0.108,0.473,3.39e-05,0.107,0.569,161.072,176132.0,4.0
2382,MARINA,Ancient Dreams In A Modern Land,0.577,0.788,11.0,-6.737,0.0,0.0977,0.014,2.56e-06,0.123,0.644,172.926,93970.0,4.0
2383,The Beatles,Martha My Dear - Remastered 2009,0.39,0.83,11.0,-5.201,0.0,0.0563,0.0021,0.0,0.156,0.191,90.021,168030.0,4.0
2384,Julia Wolf,Villain,0.612,0.544,9.0,-7.279,1.0,0.0666,0.408,0.0,0.0998,0.694,86.046,240038.0,4.0
2385,PinkPantheress,Break it off,0.518,0.423,9.0,-8.818,1.0,0.0284,0.79,0.0,0.0765,0.323,129.905,168960.0,3.0
2386,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,0.503,0.667,0.0,-4.166,1.0,0.0307,0.00104,0.000438,0.0991,0.68,105.033,173227.0,4.0
2387,blackbear,i feel 2 much,0.732,0.633,1.0,-7.106,1.0,0.0381,0.243,0.197,0.0954,0.397,123.983,188912.0,4.0
2388,Cavetown,Idea of Her,0.796,0.582,7.0,-3.319,1.0,0.146,0.132,0.0,0.093,0.915,139.997,188679.0,4.0
2389,Joywave,Every Window Is A Mirror,0.417,0.207,5.0,-15.897,1.0,0.0376,0.952,7.29e-06,0.116,0.506,118.738,153600.0,4.0
2390,"nothing,nowhere.",upside down - Mothica Remix,0.602,0.856,7.0,-5.558,1.0,0.0458,0.00515,2.97e-06,0.098,0.895,80.021,211387.0,4.0
2391,Little Hurt,Alaska,0.625,0.71,0.0,-8.577,0.0,0.0535,0.196,0.0012,0.181,0.573,160.147,282732.0,4.0
2392,Hellogoodbye,Mysterious You,0.779,0.516,10.0,-6.467,0.0,0.0521,0.148,0.0,0.0492,0.715,120.026,247787.0,4.0
2393,Young the Giant,Heat of the Summer,0.854,0.631,11.0,-8.197,0.0,0.0452,0.884,0.00999,0.202,0.609,119.986,228062.0,4.0
2394,Lemon Demon,Touch-Tone Telephone,0.514,0.638,0.0,-8.272,0.0,0.0267,0.0071,0.000446,0.108,0.446,155.231,279362.0,4.0
2395,half•alive,still feel.,0.554,0.922,5.0,-3.895,1.0,0.101,0.0193,0.000791,0.0674,0.568,168.048,263547.0,4.0
2396,slenderbodies,anemone,0.6,0.901,2.0,-5.908,1.0,0.0419,0.00539,0.662,0.361,0.963,144.013,155996.0,4.0
2397,Foster The People,Under The Moon,0.401,0.556,2.0,-10.532,1.0,0.0513,0.0828,0.000359,0.589,0.654,85.206,275867.0,4.0
2398,Modest Mouse,The Sun Hasn't Left,0.831,0.369,1.0,-15.627,1.0,0.0819,0.0268,0.00429,0.098,0.398,132.519,272640.0,4.0
2399,Houses,Paranoid,0.394,0.27,7.0,-10.366,1.0,0.0285,0.543,0.0,0.382,0.26,139.573,221333.0,4.0
2400,The Beatles,I Am The Walrus - Remastered 2009,0.696,0.609,8.0,-7.303,0.0,0.0328,0.0131,0.0144,0.113,0.683,137.006,319027.0,4.0
2401,Queen,Body Language,0.595,0.586,9.0,-8.675,1.0,0.0349,0.27,4.42e-05,0.0542,0.509,93.417,282720.0,4.0
2402,Greg Laswell,Your Ghost,0.662,0.775,0.0,-5.18,1.0,0.0349,0.688,2.98e-05,0.171,0.809,120.017,178000.0,4.0
2403,Motion City Soundtrack,Crooked Ways,0.408,0.862,3.0,-3.34,0.0,0.308,0.0707,2.84e-05,0.32,0.754,139.844,189690.0,4.0
2404,Riarosa,Better Than Nothing,0.626,0.56,0.0,-5.82,0.0,0.0288,0.148,1.51e-05,0.109,0.229,93.989,244005.0,4.0
2405,Small Leaks Sink Ships,Dancing Devil,0.539,0.396,4.0,-16.386,1.0,0.0377,0.776,0.000118,0.146,0.621,75.317,275733.0,4.0
2406,Grady,The Idea of You,0.485,0.814,0.0,-4.894,0.0,0.0356,0.0783,0.0128,0.273,0.658,123.997,353933.0,4.0
2407,Robert DeLong,Did It To Myself (feat. Lights),0.201,0.765,9.0,-5.33,1.0,0.0359,1.66e-06,0.00039,0.314,0.385,105.661,207223.0,4.0
2408,Imagine Dragons,Wrecked,0.448,0.35,5.0,-16.239,1.0,0.0393,0.147,2.27e-06,0.0842,0.234,177.279,302933.0,4.0
2409,Fleetwood Mac,Sentimental Lady,0.642,0.887,9.0,-4.566,0.0,0.0563,0.00166,2.73e-05,0.0906,0.246,127.062,256582.0,4.0
2410,Tame Impala,Keep On Lying,0.583,0.697,3.0,-7.047,1.0,0.0805,0.155,2.4e-06,0.147,0.56,153.956,180000.0,4.0
2411,The 1975,Me & You Together Song,0.712,0.497,4.0,-7.943,1.0,0.0639,0.513,2.52e-06,0.303,0.457,93.953,199880.0,4.0
2412,Night Ranger,Sister Christian,0.664,0.759,9.0,-4.926,0.0,0.0428,0.0169,0.0025,0.179,0.771,160.023,221466.0,4.0
2413,The Jungle Giants,Heavy Hearted,0.47,0.65,4.0,-6.11,0.0,0.0342,0.00326,0.0024,0.118,0.342,151.934,269560.0,4.0
2414,SEBASTIAN PAUL,BACK AND FORTH,0.397,0.675,9.0,-4.788,0.0,0.0344,0.0101,1.7e-05,0.305,0.471,155.032,258612.0,4.0
2415,Quinn XCII,Am I High Rn (feat. blackbear),0.542,0.906,9.0,-4.213,1.0,0.0491,0.021,0.00043,0.377,0.515,120.014,245456.0,4.0
2416,The Jungle Giants,Treat You Right,0.52,0.912,0.0,-7.512,1.0,0.0487,0.124,0.00151,0.239,0.702,131.403,370920.0,4.0
2417,Seahaven,Moon,0.837,0.514,7.0,-6.161,1.0,0.0518,0.31,0.0,0.0809,0.676,130.004,165533.0,4.0
2418,I DONT KNOW HOW BUT THEY FOUND ME,Razzmatazz,0.7,0.752,1.0,-5.026,1.0,0.0387,0.000947,1.49e-06,0.498,0.948,119.189,185120.0,4.0
2419,Hippo Campus,Way It Goes,0.643,0.629,5.0,-11.211,0.0,0.0422,0.506,0.86,0.128,0.267,104.98,420240.0,4.0
2420,Led Zeppelin,Fool in the Rain - Remaster,0.452,0.914,0.0,-1.989,1.0,0.0752,0.00561,0.0,0.355,0.679,153.849,188961.0,4.0
2421,Tai Verdes,i deserve 2 b alone,0.383,0.871,10.0,-3.917,1.0,0.0622,0.000312,0.0,0.244,0.313,171.601,211747.0,4.0
2422,Jagwar Twin,I Like To Party,0.452,0.753,10.0,-5.8,0.0,0.0336,0.00796,0.000817,0.238,0.441,93.991,169627.0,4.0
2423,Papadosio,Your Game Is Clean,0.663,0.845,10.0,-5.449,1.0,0.119,0.271,3.76e-05,0.184,0.656,117.664,219381.0,4.0
2424,Makari,Let Go,0.437,0.451,5.0,-12.991,1.0,0.0602,0.196,0.0,0.21,0.316,144.494,177588.0,5.0
2425,Betcha,Swim Naked,0.728,0.777,7.0,-5.093,1.0,0.0306,0.0937,0.00749,0.291,0.625,144.997,212331.0,4.0
2426,Middle Part,& Cry!,0.565,0.67,11.0,-5.834,0.0,0.0331,0.000143,0.000196,0.0612,0.41,123.96,205423.0,4.0
2427,TOLEDO,FOMO,0.544,0.833,1.0,-6.945,0.0,0.0542,0.00111,0.0171,0.204,0.214,141.992,289409.0,4.0
2428,brakence,ginger tea,0.802,0.529,1.0,-6.044,1.0,0.0425,0.333,0.000469,0.23,0.959,130.045,213053.0,4.0
2429,Verzache,Look Away,0.576,0.897,6.0,-5.31,1.0,0.0752,0.0244,0.0438,0.136,0.575,80.008,200031.0,4.0
2430,The Evil Exes,Black Sheep (From Scott Pilgrim vs. the World),0.452,0.753,10.0,-5.8,0.0,0.0336,0.00796,0.000817,0.238,0.441,93.991,169627.0,4.0
2431,The Strike,Nothing New,0.764,0.705,8.0,-3.463,1.0,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667.0,4.0
2432,Fickle Friends,Pretty Great,0.61,0.508,8.0,-6.682,0.0,0.152,0.297,0.0,0.384,0.758,178.818,137876.0,4.0
2433,Flawed Mangoes,Fatal Flaw,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0,4.0
2434,Middle Part,& Cry!,0.566,0.846,7.0,-6.904,0.0,0.035,0.000564,0.000795,0.121,0.86,160.02,221827.0,4.0
2435,Doja Cat,Kiss Me More (feat. SZA),0.305,0.805,10.0,-2.961,0.0,0.0369,0.207,8.68e-06,0.462,0.524,80.579,238280.0,4.0
2436,Lil Nas X,MONTERO (Call Me By Your Name),0.387,0.929,7.0,-4.825,0.0,0.161,0.00238,7.22e-06,0.314,0.591,180.359,198080.0,4.0
2437,Dua Lipa,Levitating (feat. DaBaby),0.73,0.545,8.0,-6.031,0.0,0.0378,0.148,5.53e-05,0.191,0.771,135.009,199240.0,4.0
2438,Harry Styles,"Sunflower, Vol. 6",0.665,0.825,8.0,-5.954,0.0,0.179,0.00552,2.25e-05,0.416,0.683,138.09,125362.0,4.0
2439,Sleeping With Sirens,"If I'm James Dean, You're Audrey Hepburn - Live",0.179,0.912,4.0,-3.881,0.0,0.0791,0.0014,0.000294,0.582,0.289,182.99,231533.0,3.0
2440,Get Scared,Sarcasm,0.714,0.224,2.0,-15.596,1.0,0.0319,0.189,0.201,0.243,0.339,135.269,315445.0,3.0
2441,renforshort,feel good inc. (feat. Mateus Asato),0.592,0.116,2.0,-19.498,1.0,0.047,0.873,0.00531,0.0639,0.466,106.086,351293.0,4.0
2442,Punkinloveee,Freak Show,0.381,0.829,10.0,-4.564,1.0,0.0598,0.0226,0.000274,0.402,0.509,165.935,194707.0,4.0
2443,Thirty Seconds To Mars,The Kill,0.621,0.873,5.0,-3.067,0.0,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,237800.0,4.0
2444,Pink Floyd,Two Suns in the Sunset,0.367,0.613,7.0,-5.646,1.0,0.0297,0.0508,0.00171,0.282,0.0966,153.978,366067.0,4.0
2445,alt-J,Get Better,0.616,0.804,0.0,-5.568,1.0,0.0427,0.0124,0.0998,0.553,0.627,99.002,326840.0,4.0
2446,Tame Impala,Instant Destiny,0.388,0.648,2.0,-5.578,1.0,0.038,0.116,4.19e-06,0.082,0.112,163.861,301787.0,4.0
2447,Tame Impala,Borderline,0.569,0.84,1.0,-4.123,1.0,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587.0,3.0
2448,Tame Impala,Posthumous Forgiveness,0.585,0.781,2.0,-3.808,1.0,0.0457,0.021,0.000187,0.627,0.336,115.946,273027.0,4.0
2449,Tame Impala,Tomorrow's Dust,0.673,0.627,5.0,-8.469,0.0,0.0377,0.136,0.424,0.366,0.761,117.911,128827.0,4.0
2450,Tame Impala,On Track,0.647,0.398,4.0,-8.63,1.0,0.0283,0.108,0.107,0.148,0.32,102.029,432560.0,4.0
2451,Tame Impala,Lost In Yesterday,0.213,0.927,7.0,-3.378,0.0,0.14,0.000729,4.85e-06,0.081,0.28,162.109,348387.0,4.0
2452,Tame Impala,It Might Be Time,0.295,0.98,2.0,-4.075,0.0,0.0854,3.21e-05,0.0,0.359,0.283,134.335,254613.0,4.0
2453,Tame Impala,Glimmer,0.488,0.842,6.0,-5.926,1.0,0.0469,0.0116,0.00127,0.146,0.41,90.003,187347.0,4.0
2454,Tame Impala,One More Hour,0.273,0.973,1.0,-3.324,0.0,0.0807,0.000892,0.0,0.388,0.179,133.428,229120.0,4.0
2455,Bullet For My Valentine,Tears Don't Fall,0.374,0.903,10.0,-4.49,1.0,0.0825,0.00075,5.85e-06,0.244,0.429,109.118,263080.0,3.0
2456,Bullet For My Valentine,You Want a Battle? (Here's a War),0.795,0.507,10.0,-7.188,1.0,0.0332,0.542,6.83e-06,0.116,0.784,120.009,148549.0,4.0
2457,Sick Puppies,You're Going Down,0.528,0.919,5.0,-4.978,0.0,0.0465,0.0634,2.24e-06,0.763,0.465,150.066,223400.0,4.0
2458,Of Mice & Men,SECOND & SEBRING,0.671,0.756,2.0,-5.914,1.0,0.0504,0.00178,0.00224,0.273,0.277,110.016,167000.0,4.0
2459,Volbeat,A Warrior's Call,0.435,0.95,8.0,-3.869,1.0,0.106,0.000494,0.0,0.317,0.457,160.987,207634.0,4.0
2460,awfultune,redesign,0.458,0.949,0.0,-3.243,1.0,0.115,0.000385,0.0,0.306,0.518,164.073,173520.0,4.0
2461,Honorary Astronaut,Final Dream Machine,0.796,0.625,0.0,-7.218,1.0,0.0645,0.653,0.00348,0.187,0.641,133.035,115801.0,4.0
2462,ROMES,Chillthefuckout.,0.727,0.58,6.0,-11.094,1.0,0.192,0.0372,0.00377,0.0596,0.75,114.21,67638.0,4.0
2463,Motion City Soundtrack,Everything Is Alright,0.666,0.667,11.0,-9.486,0.0,0.0388,0.00394,0.000148,0.0733,0.558,118.556,474467.0,4.0
2464,A Day To Remember,Mindreader,0.723,0.643,7.0,-4.65,1.0,0.044,0.292,0.0,0.139,0.826,105.966,165249.0,4.0
2465,PinkPantheress,Just for me,0.761,0.544,9.0,-8.037,1.0,0.0607,0.0741,2.02e-05,0.139,0.845,130.925,176421.0,4.0
2466,PinkPantheress,Attracted To You,0.751,0.48,9.0,-5.557,1.0,0.035,0.208,1.4e-06,0.0895,0.601,94.997,153813.0,4.0
2467,Golden Earring,Twilight Zone,0.713,0.764,6.0,-5.57,0.0,0.0294,0.0718,0.0,0.0708,0.962,125.052,202267.0,4.0
2468,Nightly,the car,0.736,0.593,1.0,-8.405,1.0,0.0378,0.0151,1.2e-06,0.0562,0.612,121.996,225137.0,4.0
2469,Valley,nevermind,0.517,0.607,2.0,-8.902,1.0,0.0299,0.000657,0.0,0.422,0.398,89.996,226424.0,4.0
2470,renforshort,idc,0.6,0.616,6.0,-10.244,0.0,0.0345,0.0437,0.0175,0.131,0.31,124.978,219429.0,4.0
2471,Fly By Midnight,Love Me Like a Friend,0.536,0.721,9.0,-7.3,1.0,0.0298,0.00182,0.557,0.164,0.415,136.969,307350.0,4.0
2472,Valley,sucks to see you doing better,0.609,0.923,9.0,-3.908,1.0,0.0338,0.16,4.73e-06,0.295,0.961,115.996,294987.0,4.0
2473,Nick Lutsko,Spineless,0.594,0.867,9.0,-5.44,0.0,0.0835,0.00112,7.51e-05,0.458,0.514,128.043,215625.0,4.0
2474,Hail Your Highness,SoftBoy,0.473,0.512,4.0,-7.601,1.0,0.0493,0.665,0.000211,0.0924,0.659,163.726,209453.0,4.0
2475,The Nychillharmonic,Mean,0.589,0.46,9.0,-14.54,0.0,0.0511,0.271,4.95e-05,0.224,0.705,148.172,310760.0,4.0
2476,Santana,Smooth (feat. Rob Thomas),0.601,0.703,7.0,-6.24,1.0,0.0379,0.175,8.4e-05,0.571,0.673,106.164,196213.0,4.0
2477,Keeping Secrets,Look What You Made Me Do,0.503,0.265,2.0,-15.913,1.0,0.0333,0.943,0.045,0.0867,0.522,78.044,212161.0,4.0
2478,The Beatles,Don’t Let Me Down - First Rooftop Performance,0.653,0.463,6.0,-12.233,1.0,0.0521,0.894,0.001,0.627,0.354,129.988,134438.0,4.0
2479,Billy Joel,Zanzibar,0.539,0.788,9.0,-3.227,0.0,0.0396,0.0089,0.0,0.29,0.357,159.986,196173.0,4.0
2480,Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",0.448,0.404,5.0,-6.106,1.0,0.0368,0.717,7.19e-05,0.0886,0.152,155.317,259702.0,4.0
2481,Led Zeppelin,Going to California - Remaster,0.658,0.663,1.0,-7.358,1.0,0.0282,0.0065,4.64e-05,0.0808,0.487,107.546,236125.0,4.0
2482,DYLIS,"""I Want You To Rip My Heart Out"" - Extended Version",0.595,0.77,11.0,-5.392,1.0,0.0359,0.0129,0.00254,0.152,0.755,133.961,232280.0,4.0
2483,Cage The Elephant,Skin and Bones,0.72,0.625,7.0,-6.274,1.0,0.0362,0.0112,0.0076,0.0999,0.818,102.006,193293.0,4.0
2484,Twenty One Pilots,Heathens / Trees - Livestream Version,0.2,0.63,5.0,-5.679,1.0,0.0291,0.000713,0.0879,0.137,0.145,42.956,425681.0,4.0
2485,Arbor,Intuition,0.768,0.764,0.0,-5.82,1.0,0.0295,0.0963,1.03e-05,0.114,0.472,92.965,170323.0,4.0
2486,Winnetka Bowling League,Slow Dances,0.549,0.7,4.0,-6.07,0.0,0.0392,0.12,0.0,0.133,0.212,82.604,130927.0,4.0
2487,Wallows,OK,0.676,0.891,9.0,-5.732,1.0,0.0267,0.0248,0.00787,0.571,0.845,110.174,222147.0,4.0
2488,POLICE CAR COLLECTIVE,ALLTHETIME,0.524,0.933,1.0,-3.891,1.0,0.0694,0.00551,0.0025,0.39,0.507,156.011,211220.0,4.0
2489,Lil Nas X,LOST IN THE CITADEL,0.608,0.811,4.0,-6.686,0.0,0.155,0.0488,2.14e-05,0.346,0.688,150.062,229650.0,4.0
2490,Lil Nas X,DONT WANT IT,0.719,0.718,11.0,-5.482,1.0,0.0426,0.331,4.39e-05,0.107,0.91,113.965,223840.0,4.0
2491,Modest Mouse,People As Places As People,0.639,0.664,0.0,-6.192,1.0,0.0308,0.221,0.129,0.0985,0.74,128.586,235494.0,4.0
2492,Tessa Violet,Games - The Punk AF Matt Squire Mix,0.429,0.867,10.0,-7.094,1.0,0.0474,0.134,0.0727,0.111,0.701,155.949,208413.0,4.0
2493,MISSIO,Vagabond (feat. Czarface),0.566,0.366,7.0,-12.808,1.0,0.028,0.113,0.181,0.155,0.237,129.959,184154.0,4.0
2494,Bad Books,Forest Whitaker,0.511,0.55,8.0,-7.771,0.0,0.137,0.506,0.0,0.28,0.693,119.728,111517.0,4.0
2495,Benjamin Carter,Psycho,0.567,0.952,0.0,-2.554,0.0,0.0509,0.0196,0.0,0.292,0.584,124.968,253421.0,4.0
2496,Flagship,Life Underwater,0.792,0.41,5.0,-10.141,1.0,0.0492,0.334,2.19e-05,0.106,0.561,112.043,240533.0,4.0
2497,girl in red,we fell in love in october,0.724,0.821,0.0,-3.304,1.0,0.0658,0.438,4.52e-05,0.189,0.701,109.001,176280.0,4.0
2498,Wassup Rocker,She's Awesome,0.633,0.834,3.0,-6.969,1.0,0.0387,0.0227,0.00696,0.0904,0.663,102.507,238360.0,4.0
2499,The Wombats,White Eyes,0.355,0.919,7.0,-3.771,1.0,0.356,0.00234,0.000313,0.262,0.259,159.922,207141.0,4.0
2500,SWMRS,Lose It,0.544,0.383,3.0,-10.143,0.0,0.0334,0.67,0.00204,0.125,0.367,145.025,302827.0,4.0
2501,The Regrettes,Monday,0.458,0.747,7.0,-4.92,1.0,0.039,0.00329,5.34e-06,0.0817,0.493,104.913,269053.0,4.0
2502,Savoir Adore,Dreamers - St. Lucia Remix,0.302,0.585,7.0,-9.275,1.0,0.0354,0.174,3.59e-05,0.109,0.461,87.511,147773.0,4.0
